CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib_implementation.py
MEM 72.195312 1543731962.1034
MEM 72.195312 1543731962.2072
MEM 72.195312 1543731962.3084
MEM 72.195312 1543731962.4186
MEM 72.195312 1543731962.5191
MEM 72.195312 1543731962.6193
MEM 72.195312 1543731962.7276
MEM 72.195312 1543731962.8369
MEM 72.195312 1543731962.9396
MEM 72.195312 1543731963.0465
MEM 72.195312 1543731963.1525
MEM 72.195312 1543731963.2533
MEM 72.195312 1543731963.3569
MEM 72.195312 1543731963.4587
MEM 72.195312 1543731963.5588
MEM 72.195312 1543731963.6679
MEM 72.195312 1543731963.7754
MEM 72.195312 1543731963.8839
MEM 72.195312 1543731963.9859
MEM 72.195312 1543731964.0960
MEM 72.195312 1543731964.2033
MEM 72.195312 1543731964.3072
MEM 72.195312 1543731964.4089
MEM 72.195312 1543731964.5191
MEM 72.195312 1543731964.6193
MEM 72.195312 1543731964.7231
MEM 72.195312 1543731964.8233
MEM 72.195312 1543731964.9258
MEM 72.195312 1543731965.0315
MEM 72.195312 1543731965.1341
MEM 72.195312 1543731965.2368
MEM 72.195312 1543731965.3399
MEM 72.195312 1543731965.4501
MEM 72.195312 1543731965.5560
MEM 72.195312 1543731965.6641
MEM 72.195312 1543731965.7665
MEM 72.195312 1543731965.8699
MEM 72.195312 1543731965.9716
MEM 72.195312 1543731966.0758
MEM 72.195312 1543731966.1849
MEM 72.195312 1543731966.2927
MEM 72.195312 1543731966.4028
MEM 72.195312 1543731966.5092
MEM 72.195312 1543731966.6185
MEM 72.195312 1543731966.7286
MEM 72.195312 1543731966.8376
MEM 72.195312 1543731966.9448
MEM 72.195312 1543731967.0532
MEM 72.195312 1543731967.1590
MEM 72.195312 1543731967.2594
MEM 72.195312 1543731967.3689
MEM 72.195312 1543731967.4761
MEM 72.195312 1543731967.5781
MEM 72.195312 1543731967.6867
MEM 72.195312 1543731967.7929
MEM 72.195312 1543731967.9030
MEM 72.195312 1543731968.0088
MEM 72.195312 1543731968.1175
MEM 72.195312 1543731968.2262
MEM 72.195312 1543731968.3325
MEM 72.195312 1543731968.4403
MEM 72.195312 1543731968.5415
MEM 72.195312 1543731968.6488
MEM 72.195312 1543731968.7562
MEM 72.195312 1543731968.8603
MEM 72.195312 1543731968.9698
MEM 72.195312 1543731969.0733
MEM 72.195312 1543731969.1825
MEM 72.195312 1543731969.2892
MEM 72.195312 1543731969.3991
MEM 72.195312 1543731969.5083
MEM 72.195312 1543731969.6185
MEM 72.195312 1543731969.7264
MEM 72.195312 1543731969.8347
MEM 72.195312 1543731969.9431
MEM 72.195312 1543731970.0532
MEM 72.195312 1543731970.1600
MEM 72.195312 1543731970.2700
MEM 72.195312 1543731970.3776
MEM 72.195312 1543731970.4866
MEM 72.195312 1543731970.5933
MEM 72.195312 1543731970.7031
MEM 72.195312 1543731970.8099
MEM 72.195312 1543731970.9199
MEM 72.195312 1543731971.0266
MEM 72.195312 1543731971.1366
MEM 72.195312 1543731971.2434
MEM 72.195312 1543731971.3532
MEM 72.195312 1543731971.4600
MEM 72.195312 1543731971.5684
MEM 72.195312 1543731971.6770
MEM 72.195312 1543731971.7867
MEM 72.195312 1543731971.8934
MEM 72.195312 1543731972.0031
MEM 72.195312 1543731972.1059
MEM 72.195312 1543731972.2124
MEM 72.195312 1543731972.3202
MEM 72.195312 1543731972.4241
MEM 72.195312 1543731972.5319
MEM 72.195312 1543731972.6392
MEM 72.195312 1543731972.7489
MEM 72.195312 1543731972.8571
MEM 72.195312 1543731972.9620
MEM 72.195312 1543731973.0698
MEM 72.195312 1543731973.1762
MEM 72.195312 1543731973.2853
MEM 72.195312 1543731973.3895
MEM 72.195312 1543731973.4989
MEM 72.195312 1543731973.6057
MEM 72.195312 1543731973.7106
MEM 72.195312 1543731973.8131
MEM 72.195312 1543731973.9202
MEM 72.195312 1543731974.0223
MEM 72.195312 1543731974.1272
MEM 72.195312 1543731974.2365
MEM 72.195312 1543731974.3460
MEM 72.195312 1543731974.4530
MEM 72.195312 1543731974.5556
MEM 72.195312 1543731974.6606
MEM 72.195312 1543731974.7703
MEM 72.195312 1543731974.8743
MEM 72.195312 1543731974.9834
MEM 72.195312 1543731975.0865
MEM 72.195312 1543731975.1918
MEM 72.195312 1543731975.2989
MEM 72.195312 1543731975.4056
MEM 72.195312 1543731975.5141
MEM 72.195312 1543731975.6204
MEM 72.195312 1543731975.7294
MEM 72.195312 1543731975.8366
MEM 72.195312 1543731975.9434
MEM 72.195312 1543731976.0530
MEM 72.195312 1543731976.1608
MEM 72.195312 1543731976.2705
MEM 72.195312 1543731976.3720
MEM 72.195312 1543731976.4820
MEM 72.195312 1543731976.5888
MEM 72.195312 1543731976.6951
MEM 72.195312 1543731976.8029
MEM 72.195312 1543731976.9055
MEM 72.195312 1543731977.0110
MEM 72.195312 1543731977.1155
MEM 72.195312 1543731977.2193
MEM 72.195312 1543731977.3268
MEM 72.195312 1543731977.4364
MEM 72.195312 1543731977.5387
MEM 72.195312 1543731977.6472
MEM 72.195312 1543731977.7553
MEM 72.195312 1543731977.8612
MEM 72.195312 1543731977.9706
MEM 72.195312 1543731978.0718
MEM 72.195312 1543731978.1807
MEM 72.195312 1543731978.2864
MEM 72.195312 1543731978.3945
MEM 72.195312 1543731978.5029
MEM 72.195312 1543731978.6067
MEM 72.195312 1543731978.7112
MEM 72.195312 1543731978.8191
MEM 72.195312 1543731978.9282
MEM 72.195312 1543731979.0364
MEM 72.195312 1543731979.1386
MEM 72.195312 1543731979.2446
MEM 72.195312 1543731979.3529
MEM 72.195312 1543731979.4573
MEM 72.195312 1543731979.5626
MEM 72.195312 1543731979.6708
MEM 72.195312 1543731979.7775
MEM 72.195312 1543731979.8864
MEM 72.195312 1543731979.9947
MEM 72.195312 1543731980.1029
MEM 72.195312 1543731980.2113
MEM 72.195312 1543731980.3198
MEM 72.195312 1543731980.4281
MEM 72.195312 1543731980.5364
MEM 72.195312 1543731980.6448
MEM 72.195312 1543731980.7529
MEM 72.195312 1543731980.8552
MEM 72.195312 1543731980.9628
MEM 72.195312 1543731981.0709
MEM 72.195312 1543731981.1799
MEM 72.195312 1543731981.2864
MEM 72.195312 1543731981.3929
MEM 72.195312 1543731981.5028
MEM 72.195312 1543731981.6114
MEM 72.195312 1543731981.7211
MEM 72.195312 1543731981.8216
MEM 72.195312 1543731981.9284
MEM 72.195312 1543731982.0363
MEM 72.195312 1543731982.1449
MEM 72.195312 1543731982.2528
MEM 72.195312 1543731982.3551
MEM 72.195312 1543731982.4614
MEM 72.195312 1543731982.5650
MEM 72.195312 1543731982.6711
MEM 72.195312 1543731982.7786
MEM 72.195312 1543731982.8863
MEM 72.195312 1543731982.9882
MEM 72.195312 1543731983.0949
MEM 72.195312 1543731983.2028
MEM 72.195312 1543731983.3119
MEM 72.195312 1543731983.4212
MEM 72.195312 1543731983.5287
MEM 72.195312 1543731983.6363
MEM 72.195312 1543731983.7443
MEM 72.195312 1543731983.8527
MEM 72.195312 1543731983.9621
MEM 72.195312 1543731984.0713
MEM 72.195312 1543731984.1788
MEM 72.195312 1543731984.2864
MEM 72.195312 1543731984.3955
MEM 72.195312 1543731984.5046
MEM 72.195312 1543731984.6121
MEM 72.195312 1543731984.7213
MEM 72.195312 1543731984.8288
MEM 72.195312 1543731984.9362
MEM 72.195312 1543731985.0455
MEM 72.195312 1543731985.1547
MEM 72.195312 1543731985.2610
MEM 72.195312 1543731985.3623
MEM 72.195312 1543731985.4709
MEM 72.195312 1543731985.5716
MEM 72.195312 1543731985.6790
MEM 72.195312 1543731985.7863
MEM 72.195312 1543731985.8957
MEM 72.195312 1543731986.0047
MEM 72.195312 1543731986.1123
MEM 72.195312 1543731986.2214
MEM 72.195312 1543731986.3289
MEM 72.195312 1543731986.4381
MEM 72.195312 1543731986.5457
MEM 72.195312 1543731986.6549
MEM 72.195312 1543731986.7623
MEM 72.195312 1543731986.8715
MEM 72.195312 1543731986.9791
MEM 72.195312 1543731987.0882
MEM 72.195312 1543731987.1957
MEM 72.195312 1543731987.3049
MEM 72.195312 1543731987.4051
MEM 72.195312 1543731987.5121
MEM 72.195312 1543731987.6222
MEM 72.195312 1543731987.7234
MEM 72.195312 1543731987.8293
MEM 72.195312 1543731987.9365
MEM 72.195312 1543731988.0382
MEM 72.195312 1543731988.1460
MEM 72.195312 1543731988.2550
MEM 72.195312 1543731988.3626
MEM 72.195312 1543731988.4716
MEM 72.195312 1543731988.5792
MEM 72.195312 1543731988.6883
MEM 72.195312 1543731988.7959
MEM 72.195312 1543731988.9051
MEM 72.195312 1543731989.0126
MEM 72.195312 1543731989.1208
MEM 72.195312 1543731989.2293
MEM 72.195312 1543731989.3385
MEM 72.195312 1543731989.4457
MEM 72.195312 1543731989.5552
MEM 72.195312 1543731989.6627
MEM 72.195312 1543731989.7719
MEM 72.195312 1543731989.8794
MEM 72.195312 1543731989.9877
MEM 72.195312 1543731990.0961
MEM 72.195312 1543731990.2035
MEM 72.195312 1543731990.3119
MEM 72.195312 1543731990.4219
MEM 72.195312 1543731990.5295
MEM 72.195312 1543731990.6388
MEM 72.195312 1543731990.7489
MEM 72.195312 1543731990.8553
MEM 72.195312 1543731990.9630
MEM 72.195312 1543731991.0727
MEM 72.195312 1543731991.1797
MEM 72.195312 1543731991.2885
MEM 72.195312 1543731991.3983
MEM 72.195312 1543731991.5054
MEM 72.195312 1543731991.6129
MEM 72.195312 1543731991.7220
MEM 72.195312 1543731991.8287
MEM 72.195312 1543731991.9388
MEM 72.195312 1543731992.0461
MEM 72.195312 1543731992.1554
MEM 72.195312 1543731992.2630
MEM 72.195312 1543731992.3730
MEM 72.195312 1543731992.4762
MEM 72.195312 1543731992.5860
MEM 72.195312 1543731992.6888
MEM 72.195312 1543731992.7956
MEM 72.195312 1543731992.9055
MEM 72.195312 1543731993.0084
MEM 72.195312 1543731993.1131
MEM 72.195312 1543731993.2222
MEM 72.195312 1543731993.3298
MEM 72.195312 1543731993.4389
MEM 72.195312 1543731993.5451
MEM 72.195312 1543731993.6525
MEM 72.195312 1543731993.7621
MEM 72.195312 1543731993.8634
MEM 72.195312 1543731993.9725
MEM 72.195312 1543731994.0787
MEM 72.195312 1543731994.1859
MEM 72.195312 1543731994.2890
MEM 72.195312 1543731994.3968
MEM 72.195312 1543731994.5055
MEM 72.195312 1543731994.6133
MEM 72.195312 1543731994.7221
MEM 72.195312 1543731994.8322
MEM 72.195312 1543731994.9408
MEM 72.195312 1543731995.0489
MEM 72.195312 1543731995.1554
MEM 72.195312 1543731995.2634
MEM 72.195312 1543731995.3657
MEM 72.195312 1543731995.4711
MEM 72.195312 1543731995.5721
MEM 72.195312 1543731995.6802
MEM 72.195312 1543731995.7887
MEM 72.195312 1543731995.8968
MEM 72.195312 1543731996.0053
MEM 72.195312 1543731996.1136
MEM 72.195312 1543731996.2220
MEM 72.195312 1543731996.3288
MEM 72.195312 1543731996.4386
MEM 72.195312 1543731996.5468
MEM 72.195312 1543731996.6553
MEM 72.195312 1543731996.7637
MEM 72.195312 1543731996.8709
MEM 72.195312 1543731996.9803
MEM 72.195312 1543731997.0885
MEM 72.195312 1543731997.1971
MEM 72.195312 1543731997.3060
MEM 72.195312 1543731997.4074
MEM 72.195312 1543731997.5140
MEM 72.195312 1543731997.6218
MEM 72.195312 1543731997.7305
MEM 72.195312 1543731997.8384
MEM 72.195312 1543731997.9472
MEM 72.195312 1543731998.0551
MEM 72.195312 1543731998.1631
MEM 72.195312 1543731998.2654
MEM 72.195312 1543731998.3710
MEM 72.195312 1543731998.4798
MEM 72.195312 1543731998.5885
MEM 72.195312 1543731998.6916
MEM 72.195312 1543731998.8010
MEM 72.195312 1543731998.9097
MEM 72.195312 1543731999.0141
MEM 72.195312 1543731999.1174
MEM 72.195312 1543731999.2216
MEM 72.195312 1543731999.3307
MEM 72.195312 1543731999.4382
MEM 72.195312 1543731999.5461
MEM 72.195312 1543731999.6549
MEM 72.195312 1543731999.7642
MEM 72.195312 1543731999.8656
MEM 72.195312 1543731999.9727
MEM 72.195312 1543732000.0736
MEM 72.195312 1543732000.1746
MEM 72.195312 1543732000.2792
MEM 72.195312 1543732000.3881
MEM 72.195312 1543732000.4976
MEM 72.195312 1543732000.6050
MEM 72.195312 1543732000.7143
MEM 72.195312 1543732000.8213
MEM 72.195312 1543732000.9310
MEM 72.195312 1543732001.0380
MEM 72.195312 1543732001.1477
MEM 72.195312 1543732001.2546
MEM 72.195312 1543732001.3551
MEM 72.195312 1543732001.4644
MEM 72.195312 1543732001.5715
MEM 72.195312 1543732001.6813
MEM 72.195312 1543732001.7885
MEM 72.195312 1543732001.8978
MEM 72.195312 1543732002.0048
MEM 72.195312 1543732002.1091
MEM 72.195312 1543732002.2146
MEM 72.195312 1543732002.3216
MEM 72.195312 1543732002.4313
MEM 72.195312 1543732002.5383
MEM 72.195312 1543732002.6480
MEM 72.195312 1543732002.7568
MEM 72.195312 1543732002.8647
MEM 72.195312 1543732002.9718
MEM 72.195312 1543732003.0796
MEM 72.195312 1543732003.1877
MEM 72.195312 1543732003.2888
MEM 72.195312 1543732003.3978
MEM 72.195312 1543732003.5049
MEM 72.195312 1543732003.6144
MEM 72.195312 1543732003.7235
MEM 72.195312 1543732003.8314
MEM 72.195312 1543732003.9383
MEM 72.195312 1543732004.0481
MEM 72.195312 1543732004.1550
MEM 72.195312 1543732004.2651
MEM 72.195312 1543732004.3718
MEM 72.195312 1543732004.4815
MEM 72.195312 1543732004.5884
MEM 72.195312 1543732004.6979
MEM 72.195312 1543732004.8062
MEM 72.195312 1543732004.9149
MEM 72.195312 1543732005.0219
MEM 72.195312 1543732005.1315
MEM 72.195312 1543732005.2385
MEM 72.195312 1543732005.3481
MEM 72.195312 1543732005.4552
MEM 72.195312 1543732005.5650
MEM 72.195312 1543732005.6720
MEM 72.195312 1543732005.7738
MEM 72.195312 1543732005.8808
MEM 72.195312 1543732005.9886
MEM 72.195312 1543732006.0983
MEM 72.195312 1543732006.2072
MEM 72.195312 1543732006.3086
MEM 72.195312 1543732006.4111
MEM 72.195312 1543732006.5179
MEM 72.195312 1543732006.6259
MEM 72.195312 1543732006.7355
MEM 72.195312 1543732006.8406
MEM 72.195312 1543732006.9492
MEM 72.195312 1543732007.0580
MEM 72.195312 1543732007.1651
MEM 72.195312 1543732007.2724
MEM 72.195312 1543732007.3818
MEM 72.195312 1543732007.4889
MEM 72.195312 1543732007.5985
MEM 72.195312 1543732007.7073
MEM 72.195312 1543732007.8139
MEM 72.195312 1543732007.9223
MEM 72.195312 1543732008.0318
MEM 72.195312 1543732008.1391
MEM 72.195312 1543732008.2486
MEM 72.195312 1543732008.3586
MEM 72.195312 1543732008.4674
MEM 72.195312 1543732008.5770
MEM 72.195312 1543732008.6871
MEM 72.195312 1543732008.7960
MEM 72.195312 1543732008.9058
MEM 72.195312 1543732009.0153
MEM 72.195312 1543732009.1225
MEM 72.195312 1543732009.2319
MEM 72.195312 1543732009.3379
MEM 72.195312 1543732009.4384
MEM 72.195312 1543732009.5387
MEM 72.195312 1543732009.6487
MEM 72.195312 1543732009.7576
MEM 72.195312 1543732009.8654
MEM 72.195312 1543732009.9726
MEM 72.195312 1543732010.0822
MEM 72.195312 1543732010.1895
MEM 72.195312 1543732010.2972
MEM 72.195312 1543732010.4051
MEM 72.195312 1543732010.5135
MEM 72.195312 1543732010.6196
MEM 72.195312 1543732010.7228
MEM 72.195312 1543732010.8314
MEM 72.195312 1543732010.9391
MEM 72.195312 1543732011.0491
MEM 72.195312 1543732011.1562
MEM 72.195312 1543732011.2616
MEM 72.195312 1543732011.3707
MEM 72.195312 1543732011.4808
MEM 72.195312 1543732011.5868
MEM 72.195312 1543732011.6875
MEM 72.195312 1543732011.7949
MEM 72.195312 1543732011.9036
MEM 72.195312 1543732012.0059
MEM 72.195312 1543732012.1141
MEM 72.195312 1543732012.2201
MEM 72.195312 1543732012.3229
MEM 72.195312 1543732012.4323
MEM 72.195312 1543732012.5403
MEM 72.195312 1543732012.6482
MEM 72.195312 1543732012.7564
MEM 72.195312 1543732012.8650
MEM 72.195312 1543732012.9667
MEM 72.195312 1543732013.0731
MEM 72.195312 1543732013.1738
MEM 72.195312 1543732013.2806
MEM 72.195312 1543732013.3861
MEM 72.195312 1543732013.4913
MEM 72.195312 1543732013.6008
MEM 72.195312 1543732013.7066
MEM 72.195312 1543732013.8158
MEM 72.195312 1543732013.9234
MEM 72.195312 1543732014.0325
MEM 72.195312 1543732014.1400
MEM 72.195312 1543732014.2491
MEM 72.195312 1543732014.3581
MEM 72.195312 1543732014.4658
MEM 72.195312 1543732014.5703
MEM 72.195312 1543732014.6736
MEM 72.195312 1543732014.7825
MEM 72.195312 1543732014.8903
MEM 72.195312 1543732014.9993
MEM 72.195312 1543732015.1089
MEM 72.195312 1543732015.2159
MEM 72.195312 1543732015.3201
MEM 72.195312 1543732015.4236
MEM 72.195312 1543732015.5326
MEM 72.195312 1543732015.6359
MEM 72.195312 1543732015.7406
MEM 72.195312 1543732015.8494
MEM 72.195312 1543732015.9570
MEM 72.195312 1543732016.0659
MEM 72.195312 1543732016.1696
MEM 72.195312 1543732016.2775
MEM 72.195312 1543732016.3863
MEM 72.195312 1543732016.4906
MEM 72.195312 1543732016.5984
MEM 72.195312 1543732016.7071
MEM 72.195312 1543732016.8153
MEM 72.195312 1543732016.9195
MEM 72.195312 1543732017.0221
MEM 72.195312 1543732017.1240
MEM 72.195312 1543732017.2328
MEM 72.195312 1543732017.3406
MEM 72.195312 1543732017.4414
MEM 72.195312 1543732017.5494
MEM 72.195312 1543732017.6574
MEM 72.195312 1543732017.7661
MEM 72.195312 1543732017.8695
MEM 72.195312 1543732017.9744
MEM 72.195312 1543732018.0828
MEM 72.195312 1543732018.1907
MEM 72.195312 1543732018.2983
MEM 72.195312 1543732018.4074
MEM 72.195312 1543732018.5169
MEM 72.195312 1543732018.6194
MEM 72.195312 1543732018.7273
MEM 72.195312 1543732018.8361
MEM 72.195312 1543732018.9408
MEM 72.195312 1543732019.0496
MEM 72.195312 1543732019.1574
MEM 72.195312 1543732019.2596
MEM 72.195312 1543732019.3693
MEM 72.195312 1543732019.4744
MEM 72.195312 1543732019.5826
MEM 72.195312 1543732019.6911
MEM 72.195312 1543732019.7996
MEM 72.195312 1543732019.9076
MEM 72.195312 1543732020.0079
MEM 72.195312 1543732020.1163
MEM 72.195312 1543732020.2244
MEM 72.195312 1543732020.3331
MEM 72.195312 1543732020.4411
MEM 72.195312 1543732020.5433
MEM 72.195312 1543732020.6525
MEM 72.195312 1543732020.7583
MEM 72.195312 1543732020.8664
MEM 72.195312 1543732020.9745
MEM 72.195312 1543732021.0761
MEM 72.195312 1543732021.1857
MEM 72.195312 1543732021.2911
MEM 72.195312 1543732021.3998
MEM 72.195312 1543732021.5079
MEM 72.195312 1543732021.6101
MEM 72.195312 1543732021.7165
MEM 72.195312 1543732021.8247
MEM 72.195312 1543732021.9332
MEM 72.195312 1543732022.0413
MEM 72.195312 1543732022.1498
MEM 72.195312 1543732022.2580
MEM 72.195312 1543732022.3659
MEM 72.195312 1543732022.4693
MEM 72.195312 1543732022.5767
MEM 72.195312 1543732022.6856
MEM 72.195312 1543732022.7914
MEM 72.195312 1543732022.9015
MEM 72.195312 1543732023.0081
MEM 72.195312 1543732023.1146
MEM 72.195312 1543732023.2154
MEM 72.195312 1543732023.3188
MEM 72.195312 1543732023.4278
MEM 72.195312 1543732023.5375
MEM 72.195312 1543732023.6422
MEM 72.195312 1543732023.7523
MEM 72.195312 1543732023.8583
MEM 72.195312 1543732023.9665
MEM 72.195312 1543732024.0721
MEM 72.195312 1543732024.1752
MEM 72.195312 1543732024.2850
MEM 72.195312 1543732024.3918
MEM 72.195312 1543732024.5019
MEM 72.195312 1543732024.6076
MEM 72.195312 1543732024.7168
MEM 72.195312 1543732024.8251
MEM 72.195312 1543732024.9350
MEM 72.195312 1543732025.0419
MEM 72.195312 1543732025.1519
MEM 72.195312 1543732025.2586
MEM 72.195312 1543732025.3624
MEM 72.195312 1543732025.4700
MEM 72.195312 1543732025.5753
MEM 72.195312 1543732025.6850
MEM 72.195312 1543732025.7920
MEM 72.195312 1543732025.9019
MEM 72.195312 1543732026.0087
MEM 72.195312 1543732026.1171
MEM 72.195312 1543732026.2254
MEM 72.195312 1543732026.3350
MEM 72.195312 1543732026.4409
MEM 72.195312 1543732026.5509
MEM 72.195312 1543732026.6587
MEM 72.195312 1543732026.7670
MEM 72.195312 1543732026.8743
MEM 72.195312 1543732026.9747
MEM 72.195312 1543732027.0772
MEM 72.195312 1543732027.1849
MEM 72.195312 1543732027.2917
MEM 72.195312 1543732027.4017
MEM 72.195312 1543732027.5088
MEM 72.195312 1543732027.6171
MEM 72.195312 1543732027.7183
MEM 72.195312 1543732027.8256
MEM 72.195312 1543732027.9350
MEM 72.195312 1543732028.0409
MEM 72.195312 1543732028.1423
MEM 72.195312 1543732028.2516
MEM 72.195312 1543732028.3591
MEM 72.195312 1543732028.4639
MEM 72.195312 1543732028.5672
MEM 72.195312 1543732028.6758
MEM 72.195312 1543732028.7849
MEM 72.195312 1543732028.8911
MEM 72.195312 1543732028.9925
MEM 72.195312 1543732029.1013
MEM 72.195312 1543732029.2079
MEM 72.195312 1543732029.3173
MEM 72.195312 1543732029.4259
MEM 72.195312 1543732029.5348
MEM 72.195312 1543732029.6408
MEM 72.195312 1543732029.7426
MEM 72.195312 1543732029.8513
MEM 72.195312 1543732029.9593
MEM 72.195312 1543732030.0660
MEM 72.195312 1543732030.1760
MEM 72.195312 1543732030.2849
MEM 72.195312 1543732030.3913
MEM 72.195312 1543732030.5022
MEM 72.195312 1543732030.6094
MEM 72.195312 1543732030.7174
MEM 72.195312 1543732030.8265
MEM 72.195312 1543732030.9348
MEM 72.195312 1543732031.0408
MEM 72.195312 1543732031.1507
MEM 72.195312 1543732031.2595
MEM 72.195312 1543732031.3674
MEM 72.195312 1543732031.4762
MEM 72.195312 1543732031.5848
MEM 72.195312 1543732031.6929
MEM 72.195312 1543732031.8013
MEM 72.195312 1543732031.9096
MEM 72.195312 1543732032.0173
MEM 72.195312 1543732032.1254
MEM 72.195312 1543732032.2348
MEM 72.195312 1543732032.3410
MEM 72.195312 1543732032.4510
MEM 72.195312 1543732032.5597
MEM 72.195312 1543732032.6675
MEM 72.195312 1543732032.7747
MEM 72.195312 1543732032.8847
MEM 72.195312 1543732032.9933
MEM 72.195312 1543732033.1013
MEM 72.195312 1543732033.2015
MEM 72.195312 1543732033.3098
MEM 72.195312 1543732033.4159
MEM 72.195312 1543732033.5221
MEM 72.195312 1543732033.6267
MEM 72.195312 1543732033.7347
MEM 72.195312 1543732033.8447
MEM 72.195312 1543732033.9512
MEM 72.195312 1543732034.0599
MEM 72.195312 1543732034.1678
MEM 72.195312 1543732034.2756
MEM 72.195312 1543732034.3847
MEM 72.195312 1543732034.4933
MEM 72.195312 1543732034.6034
MEM 72.195312 1543732034.7120
MEM 72.195312 1543732034.8221
MEM 72.195312 1543732034.9271
MEM 72.195312 1543732035.0347
MEM 72.195312 1543732035.1434
MEM 72.195312 1543732035.2512
MEM 72.195312 1543732035.3601
MEM 72.195312 1543732035.4680
MEM 72.195312 1543732035.5767
MEM 72.195312 1543732035.6847
MEM 72.195312 1543732035.7935
MEM 72.195312 1543732035.9011
MEM 72.195312 1543732036.0102
MEM 72.195312 1543732036.1142
MEM 72.195312 1543732036.2168
MEM 72.195312 1543732036.3261
MEM 72.195312 1543732036.4346
MEM 72.195312 1543732036.5435
MEM 72.195312 1543732036.6511
MEM 72.195312 1543732036.7593
MEM 72.195312 1543732036.8605
MEM 72.195312 1543732036.9682
MEM 72.195312 1543732037.0769
MEM 72.195312 1543732037.1870
MEM 72.195312 1543732037.2936
MEM 72.195312 1543732037.4011
MEM 72.195312 1543732037.5104
MEM 72.195312 1543732037.6185
MEM 72.195312 1543732037.7270
MEM 72.195312 1543732037.8346
MEM 72.195312 1543732037.9437
MEM 72.195312 1543732038.0511
MEM 72.195312 1543732038.1599
MEM 72.195312 1543732038.2621
MEM 72.195312 1543732038.3640
MEM 72.195312 1543732038.4739
MEM 72.195312 1543732038.5770
MEM 72.195312 1543732038.6867
MEM 72.195312 1543732038.7939
MEM 72.195312 1543732038.9010
MEM 72.195312 1543732039.0106
MEM 72.195312 1543732039.1182
MEM 72.195312 1543732039.2273
MEM 72.195312 1543732039.3346
MEM 72.195312 1543732039.4430
MEM 72.195312 1543732039.5511
MEM 72.195312 1543732039.6607
MEM 72.195312 1543732039.7685
MEM 72.195312 1543732039.8739
MEM 72.195312 1543732039.9834
MEM 72.195312 1543732040.0845
MEM 72.195312 1543732040.1924
MEM 72.195312 1543732040.3010
MEM 72.195312 1543732040.4045
MEM 72.195312 1543732040.5084
MEM 72.195312 1543732040.6183
MEM 72.195312 1543732040.7273
MEM 72.195312 1543732040.8346
MEM 72.195312 1543732040.9427
MEM 72.195312 1543732041.0510
MEM 72.195312 1543732041.1609
MEM 72.195312 1543732041.2647
MEM 72.195312 1543732041.3746
MEM 72.195312 1543732041.4846
MEM 72.195312 1543732041.5943
MEM 72.195312 1543732041.7010
MEM 72.195312 1543732041.8110
MEM 72.195312 1543732041.9172
MEM 72.195312 1543732042.0189
MEM 72.195312 1543732042.1275
MEM 72.195312 1543732042.2373
MEM 72.195312 1543732042.3460
MEM 72.195312 1543732042.4554
MEM 72.195312 1543732042.5611
MEM 72.195312 1543732042.6688
MEM 72.195312 1543732042.7762
MEM 72.195312 1543732042.8845
MEM 72.195312 1543732042.9944
MEM 72.195312 1543732043.1009
MEM 72.195312 1543732043.2071
MEM 72.195312 1543732043.3108
MEM 72.195312 1543732043.4184
MEM 72.195312 1543732043.5278
MEM 72.195312 1543732043.6352
MEM 72.195312 1543732043.7445
MEM 72.195312 1543732043.8509
MEM 72.195312 1543732043.9538
MEM 72.195312 1543732044.0614
MEM 72.195312 1543732044.1696
MEM 72.195312 1543732044.2777
MEM 72.195312 1543732044.3870
MEM 72.195312 1543732044.4927
MEM 72.195312 1543732044.6009
MEM 72.195312 1543732044.7109
MEM 72.195312 1543732044.8186
MEM 72.195312 1543732044.9279
MEM 72.195312 1543732045.0344
MEM 72.195312 1543732045.1395
MEM 72.195312 1543732045.2443
MEM 72.195312 1543732045.3526
MEM 72.195312 1543732045.4532
MEM 72.195312 1543732045.5598
MEM 72.195312 1543732045.6676
MEM 72.195312 1543732045.7723
MEM 72.195312 1543732045.8809
MEM 72.195312 1543732045.9843
MEM 72.195312 1543732046.0930
MEM 72.195312 1543732046.2008
MEM 72.195312 1543732046.3070
MEM 72.195312 1543732046.4116
MEM 72.195312 1543732046.5180
MEM 72.195312 1543732046.6247
MEM 72.195312 1543732046.7344
MEM 72.195312 1543732046.8403
MEM 72.195312 1543732046.9447
MEM 72.195312 1543732047.0513
MEM 72.195312 1543732047.1610
MEM 72.195312 1543732047.2631
MEM 72.195312 1543732047.3644
MEM 72.195312 1543732047.4730
MEM 72.195312 1543732047.5777
MEM 72.195312 1543732047.6866
MEM 72.195312 1543732047.7951
MEM 72.195312 1543732047.9008
MEM 72.195312 1543732048.0051
MEM 72.195312 1543732048.1118
MEM 72.195312 1543732048.2179
MEM 72.195312 1543732048.3210
MEM 72.195312 1543732048.4218
MEM 72.195312 1543732048.5282
MEM 72.195312 1543732048.6345
MEM 72.195312 1543732048.7402
MEM 72.195312 1543732048.8444
MEM 72.195312 1543732048.9534
MEM 72.195312 1543732049.0619
MEM 72.195312 1543732049.1677
MEM 72.195312 1543732049.2716
MEM 72.195312 1543732049.3736
MEM 72.195312 1543732049.4786
MEM 72.195312 1543732049.5842
MEM 72.195312 1543732049.6902
MEM 72.195312 1543732049.7953
MEM 72.195312 1543732049.9007
